year,week_num,start_date,end_date,rank,music,singer,album
2022,48,2022.11.20,2022.11.26,9,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,47,2022.11.13,2022.11.19,16,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,46,2022.11.06,2022.11.12,23,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2022,49,2022.11.27,2022.12.03,1,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`
2022,50,2022.12.04,2022.12.10,3,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,48,2022.11.20,2022.11.26,10,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,47,2022.11.13,2022.11.19,17,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만
2022,46,2022.11.06,2022.11.12,24,그라데이션,10cm,5.3
2022,49,2022.11.27,2022.12.03,2,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE
2022,50,2022.12.04,2022.12.10,4,Nxde,(여자)아이들,I love
2022,48,2022.11.20,2022.11.26,11,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,47,2022.11.13,2022.11.19,18,해요 (2022),#안녕,해요 (2022)
2022,46,2022.11.06,2022.11.12,25,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙)
2022,51,2022.12.11,2022.12.17,1,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`
2022,49,2022.11.27,2022.12.03,3,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE
2022,50,2022.12.04,2022.12.10,5,After LIKE,IVE (아이브),After LIKE
2022,48,2022.11.20,2022.11.26,12,Polaroid,임영웅,Polaroid
2022,47,2022.11.13,2022.11.19,19,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,46,2022.11.06,2022.11.12,26,해요 (2022),#안녕,해요 (2022)
2022,51,2022.12.11,2022.12.17,2,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,49,2022.11.27,2022.12.03,4,마이웨이 (MY WAY) (Prod. R.Tee),"저스디스 (JUSTHIS), 던말릭 (Don Malik), 허성현 (Huh), KHAN, 맥대디 (Mckdaddy), Los",쇼미더머니 11 Episode 1
2022,50,2022.12.04,2022.12.10,6,Nxde,(여자)아이들,I love
2022,48,2022.11.20,2022.11.26,13,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,47,2022.11.13,2022.11.19,20,Shut Down,BLACKPINK,BORN PINK
2022,46,2022.11.06,2022.11.12,27,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만
2022,52,2022.12.18,2022.12.24,1,Ditto,NewJeans,NewJeans `OMG`
2022,51,2022.12.11,2022.12.17,3,Candy,NCT DREAM,Candy - Winter Special Mini Album
2022,49,2022.11.27,2022.12.03,5,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,50,2022.12.04,2022.12.10,7,All I Want For Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition)
2022,48,2022.11.20,2022.11.26,14,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,47,2022.11.13,2022.11.19,21,Polaroid,임영웅,Polaroid
2022,46,2022.11.06,2022.11.12,28,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2022,52,2022.12.18,2022.12.24,2,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`
2022,51,2022.12.11,2022.12.17,4,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,쇼미더머니 11 Episode 3
2022,49,2022.11.27,2022.12.03,6,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE
2022,50,2022.12.04,2022.12.10,8,After LIKE,IVE (아이브),After LIKE
2022,48,2022.11.20,2022.11.26,15,Dreamers (Feat. FIFA Sound),"정국, 방탄소년단",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack]
2022,47,2022.11.13,2022.11.19,22,WHEN I MOVE,카라 (KARA),MOVE AGAIN
2022,46,2022.11.06,2022.11.12,29,첫 눈,EXO,겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`
2022,53,2022.12.25,2022.12.31,1,Ditto,NewJeans,NewJeans `OMG`
2022,52,2022.12.18,2022.12.24,3,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,51,2022.12.11,2022.12.17,5,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,쇼미더머니 11 Episode 3
2022,49,2022.11.27,2022.12.03,7,After LIKE,IVE (아이브),After LIKE
2022,50,2022.12.04,2022.12.10,9,마이웨이 (MY WAY) (Prod. R.Tee),"저스디스 (JUSTHIS), 던말릭 (Don Malik), 허성현 (Huh), KHAN, 맥대디 (Mckdaddy), Los",쇼미더머니 11 Episode 1
2022,48,2022.11.20,2022.11.26,16,너의 모든 순간,성시경,별에서 온 그대 OST Part 7
2022,47,2022.11.13,2022.11.19,23,"눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)",던말릭 (Don Malik),쇼미더머니 11 Episode 3
2022,46,2022.11.06,2022.11.12,30,해요 (2022),#안녕,해요 (2022)
2022,53,2022.12.25,2022.12.31,2,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`
2022,52,2022.12.18,2022.12.24,4,Candy,NCT DREAM,Candy - Winter Special Mini Album
2022,51,2022.12.11,2022.12.17,6,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE
2022,49,2022.11.27,2022.12.03,8,Attention,NewJeans,NewJeans 1st EP `New Jeans`
2022,50,2022.12.04,2022.12.10,10,Nxde,(여자)아이들,I love
2022,48,2022.11.20,2022.11.26,17,WHEN I MOVE,카라 (KARA),MOVE AGAIN
2022,47,2022.11.13,2022.11.19,24,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2022,46,2022.11.06,2022.11.12,31,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙)
2022,53,2022.12.25,2022.12.31,3,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,52,2022.12.18,2022.12.24,5,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,쇼미더머니 11 Episode 3
2022,51,2022.12.11,2022.12.17,7,After LIKE,IVE (아이브),After LIKE
2022,49,2022.11.27,2022.12.03,9,마이웨이 (MY WAY) (Prod. R.Tee),"저스디스 (JUSTHIS), 던말릭 (Don Malik), 허성현 (Huh), KHAN, 맥대디 (Mckdaddy), Los",쇼미더머니 11 Episode 1
2022,50,2022.12.04,2022.12.10,11,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,48,2022.11.20,2022.11.26,18,Shut Down,BLACKPINK,BORN PINK
2022,47,2022.11.13,2022.11.19,25,Cookie,NewJeans,NewJeans 1st EP `New Jeans`
2022,46,2022.11.06,2022.11.12,32,Santa Tell Me,Ariana Grande,Santa Tell Me
2022,37,2022.09.04,2022.09.10,1,After LIKE,IVE (아이브),After LIKE
2022,37,2022.09.04,2022.09.10,2,Attention,NewJeans,NewJeans 1st EP `New Jeans`
2022,38,2022.09.11,2022.09.17,1,After LIKE,IVE (아이브),After LIKE
2022,37,2022.09.04,2022.09.10,3,Pink Venom,BLACKPINK,Pink Venom
2022,38,2022.09.11,2022.09.17,2,Attention,NewJeans,NewJeans 1st EP `New Jeans`
2022,37,2022.09.04,2022.09.10,4,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,38,2022.09.11,2022.09.17,3,Pink Venom,BLACKPINK,Pink Venom
2022,37,2022.09.04,2022.09.10,5,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,39,2022.09.18,2022.09.24,1,After LIKE,IVE (아이브),After LIKE
2022,38,2022.09.11,2022.09.17,4,Pink Venom,BLACKPINK,Pink Venom
2022,37,2022.09.04,2022.09.10,6,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,39,2022.09.18,2022.09.24,2,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,38,2022.09.11,2022.09.17,5,Attention,NewJeans,NewJeans 1st EP `New Jeans`
2022,37,2022.09.04,2022.09.10,7,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,41,2022.10.02,2022.10.08,1,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,39,2022.09.18,2022.09.24,3,Shut Down,BLACKPINK,BORN PINK
2022,38,2022.09.11,2022.09.17,6,Pink Venom,BLACKPINK,Pink Venom
2022,37,2022.09.04,2022.09.10,8,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만
2022,41,2022.10.02,2022.10.08,2,After LIKE,IVE (아이브),After LIKE
2022,39,2022.09.18,2022.09.24,4,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,38,2022.09.11,2022.09.17,7,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,37,2022.09.04,2022.09.10,9,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,42,2022.10.09,2022.10.15,1,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,41,2022.10.02,2022.10.08,3,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,39,2022.09.18,2022.09.24,5,Shut Down,BLACKPINK,BORN PINK
2022,38,2022.09.11,2022.09.17,8,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만
2022,37,2022.09.04,2022.09.10,10,Monologue,테이 (Tei),Monologue
2022,42,2022.10.09,2022.10.15,2,After LIKE,IVE (아이브),After LIKE
2022,41,2022.10.02,2022.10.08,4,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,39,2022.09.18,2022.09.24,6,Attention,NewJeans,NewJeans 1st EP `New Jeans`
2022,38,2022.09.11,2022.09.17,9,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,37,2022.09.04,2022.09.10,11,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집
2022,43,2022.10.16,2022.10.22,1,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,42,2022.10.09,2022.10.15,3,After LIKE,IVE (아이브),After LIKE
2022,41,2022.10.02,2022.10.08,5,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,39,2022.09.18,2022.09.24,7,Shut Down,BLACKPINK,BORN PINK
2022,38,2022.09.11,2022.09.17,10,Pink Venom,BLACKPINK,Pink Venom
2022,37,2022.09.04,2022.09.10,12,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,43,2022.10.16,2022.10.22,2,Nxde,(여자)아이들,I love
2022,40,2022.09.25,2022.10.01,1,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,42,2022.10.09,2022.10.15,4,Attention,NewJeans,NewJeans 1st EP `New Jeans`
2022,41,2022.10.02,2022.10.08,6,Pink Venom,BLACKPINK,Pink Venom
2022,39,2022.09.18,2022.09.24,8,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만
2022,38,2022.09.11,2022.09.17,11,Cookie,NewJeans,NewJeans 1st EP `New Jeans`
2022,37,2022.09.04,2022.09.10,13,그라데이션,10cm,5.3
2022,44,2022.10.23,2022.10.29,1,Nxde,(여자)아이들,I love
2022,43,2022.10.16,2022.10.22,3,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE
2022,40,2022.09.25,2022.10.01,2,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,42,2022.10.09,2022.10.15,5,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`
2022,41,2022.10.02,2022.10.08,7,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,39,2022.09.18,2022.09.24,9,Shut Down,BLACKPINK,BORN PINK
2022,38,2022.09.11,2022.09.17,12,Pink Venom,BLACKPINK,Pink Venom
2022,37,2022.09.04,2022.09.10,14,자격지심 (Feat. ZICO),BE`O (비오),FIVE SENSES
2022,44,2022.10.23,2022.10.29,2,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)
2022,43,2022.10.16,2022.10.22,4,After LIKE,IVE (아이브),After LIKE
2022,40,2022.09.25,2022.10.01,3,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE
2022,42,2022.10.09,2022.10.15,6,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,41,2022.10.02,2022.10.08,8,Attention,NewJeans,NewJeans 1st EP `New Jeans`
2022,39,2022.09.18,2022.09.24,10,Monologue,테이 (Tei),Monologue
2022,38,2022.09.11,2022.09.17,13,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만
2022,37,2022.09.04,2022.09.10,15,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집
2022,44,2022.10.23,2022.10.29,3,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE
2022,43,2022.10.16,2022.10.22,5,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`
2022,40,2022.09.25,2022.10.01,4,After LIKE,IVE (아이브),After LIKE
2022,42,2022.10.09,2022.10.15,7,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,41,2022.10.02,2022.10.08,9,Shut Down,BLACKPINK,BORN PINK
2022,39,2022.09.18,2022.09.24,11,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,38,2022.09.11,2022.09.17,14,자격지심 (Feat. ZICO),BE`O (비오),FIVE SENSES
2022,37,2022.09.04,2022.09.10,16,우린 그렇게 사랑해서,"강민경, 잔나비",우린 그렇게 사랑해서
2022,44,2022.10.23,2022.10.29,4,After LIKE,IVE (아이브),After LIKE
2022,45,2022.10.30,2022.11.05,1,Nxde,(여자)아이들,I love
2022,43,2022.10.16,2022.10.22,6,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,40,2022.09.25,2022.10.01,5,After LIKE,IVE (아이브),After LIKE
2022,42,2022.10.09,2022.10.15,8,Attention,NewJeans,NewJeans 1st EP `New Jeans`
2022,41,2022.10.02,2022.10.08,10,Shut Down,BLACKPINK,BORN PINK
2022,39,2022.09.18,2022.09.24,12,Pink Venom,BLACKPINK,Pink Venom
2022,38,2022.09.11,2022.09.17,15,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집
2022,37,2022.09.04,2022.09.10,17,우린 그렇게 사랑해서,"강민경, 잔나비",우린 그렇게 사랑해서
2022,44,2022.10.23,2022.10.29,5,After LIKE,IVE (아이브),After LIKE
2022,45,2022.10.30,2022.11.05,2,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`
2022,43,2022.10.16,2022.10.22,7,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour
2022,40,2022.09.25,2022.10.01,6,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,42,2022.10.09,2022.10.15,9,Monologue,테이 (Tei),Monologue
2022,41,2022.10.02,2022.10.08,11,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,39,2022.09.18,2022.09.24,13,딱 10CM만,"10cm, BIG Naughty (서동현)",딱 10CM만
2022,38,2022.09.11,2022.09.17,16,그라데이션,10cm,5.3
2022,37,2022.09.04,2022.09.10,18,TOMBOY,(여자)아이들,I NEVER DIE
2022,44,2022.10.23,2022.10.29,6,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`
2022,29,2022.07.10,2022.07.16,1,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집
2022,45,2022.10.30,2022.11.05,3,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,43,2022.10.16,2022.10.22,8,That That (prod. & feat. SUGA of BTS),싸이 (Psy),싸다9
2022,40,2022.09.25,2022.10.01,7,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자
2022,42,2022.10.09,2022.10.15,10,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙)
2022,41,2022.10.02,2022.10.08,12,우리들의 블루스,임영웅,IM HERO
2022,39,2022.09.18,2022.09.24,14,다시 만날 수 있을까,임영웅,IM HERO
2022,38,2022.09.11,2022.09.17,17,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS
2022,37,2022.09.04,2022.09.10,19,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2022,30,2022.07.17,2022.07.23,1,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집
2022,44,2022.10.23,2022.10.29,7,TOMBOY,(여자)아이들,I NEVER DIE
2022,29,2022.07.10,2022.07.16,2,보고싶었어,WSG워너비 (4FIRE),WSG워너비 1집
2022,45,2022.10.30,2022.11.05,4,_WORLD,세븐틴,4th Album Repackage `SECTOR 17`
2022,43,2022.10.16,2022.10.22,9,나의 X에게,경서,나의 X에게
2022,40,2022.09.25,2022.10.01,8,That That (prod. & feat. SUGA of BTS),싸이 (Psy),싸다9
2022,42,2022.10.09,2022.10.15,11,Girls,aespa,Girls - The 2nd Mini Album
2022,41,2022.10.02,2022.10.08,13,Clink Clink (클링 클링),WSG워너비 (오아시소),WSG워너비 1집
2022,39,2022.09.18,2022.09.24,15,그라데이션,10cm,5.3
2022,38,2022.09.11,2022.09.17,18,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS
2022,37,2022.09.04,2022.09.10,20,Love story,볼빨간사춘기,Seoul
2022,30,2022.07.17,2022.07.23,2,보고싶었어,WSG워너비 (4FIRE),WSG워너비 1집
2022,44,2022.10.23,2022.10.29,8,That That (prod. & feat. SUGA of BTS),싸이 (Psy),싸다9
2022,29,2022.07.10,2022.07.16,3,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,45,2022.10.30,2022.11.05,5,POP!,나연 (TWICE),IM NAYEON
2022,43,2022.10.16,2022.10.22,10,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙)
2022,40,2022.09.25,2022.10.01,9,나의 X에게,경서,나의 X에게
2022,42,2022.10.09,2022.10.15,12,우리들의 블루스,임영웅,IM HERO
2022,41,2022.10.02,2022.10.08,14,다시 만날 수 있을까,임영웅,IM HERO
2022,39,2022.09.18,2022.09.24,16,무지개,임영웅,IM HERO
2022,38,2022.09.11,2022.09.17,19,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),봄여름가을겨울 (Still Life)
2022,37,2022.09.04,2022.09.10,21,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
2022,30,2022.07.17,2022.07.23,3,LOVE DIVE,IVE (아이브),LOVE DIVE
2022,44,2022.10.23,2022.10.29,9,나의 X에게,경서,나의 X에게
2022,29,2022.07.10,2022.07.16,4,_WORLD,세븐틴,4th Album Repackage `SECTOR 17`
2022,45,2022.10.30,2022.11.05,6,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자
2022,43,2022.10.16,2022.10.22,11,Girls,aespa,Girls - The 2nd Mini Album
2022,40,2022.09.25,2022.10.01,10,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙)
2022,42,2022.10.09,2022.10.15,13,Clink Clink (클링 클링),WSG워너비 (오아시소),WSG워너비 1집
2022,41,2022.10.02,2022.10.08,15,그라데이션,10cm,5.3
2022,39,2022.09.18,2022.09.24,17,LOVE me,BE`O (비오),LOVE me
2022,38,2022.09.11,2022.09.17,20,Love story,볼빨간사춘기,Seoul
2022,37,2022.09.04,2022.09.10,22,취중고백,김민석,취중고백
2022,31,2022.07.24,2022.07.30,1,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),WSG워너비 1집
2022,30,2022.07.17,2022.07.23,4,POP!,나연 (TWICE),IM NAYEON
2022,44,2022.10.23,2022.10.29,10,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙)
2022,29,2022.07.10,2022.07.16,5,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자
2022,45,2022.10.30,2022.11.05,7,TOMBOY,(여자)아이들,I NEVER DIE
2022,43,2022.10.16,2022.10.22,12,그라데이션,10cm,5.3
2022,40,2022.09.25,2022.10.01,11,우리들의 블루스,임영웅,IM HERO
2022,42,2022.10.09,2022.10.15,14,다시 만날 수 있을까,임영웅,IM HERO
2022,41,2022.10.02,2022.10.08,16,Love story,볼빨간사춘기,Seoul
2022,39,2022.09.18,2022.09.24,18,LOVE me,BE`O (비오),LOVE me
2022,38,2022.09.11,2022.09.17,21,도깨비불 (Illusion),aespa,Girls - The 2nd Mini Album
2022,37,2022.09.04,2022.09.10,23,열이올라요 (Heart Burn),선미,열이올라요 (Heart Burn)
2022,31,2022.07.24,2022.07.30,2,보고싶었어,WSG워너비 (4FIRE),WSG워너비 1집
2022,30,2022.07.17,2022.07.23,5,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자
2022,44,2022.10.23,2022.10.29,11,우리들의 블루스,임영웅,IM HERO
2022,29,2022.07.10,2022.07.16,6,That That (prod. & feat. SUGA of BTS),싸이 (Psy),싸다9
2022,45,2022.10.30,2022.11.05,8,나의 X에게,경서,나의 X에게
2022,43,2022.10.16,2022.10.22,13,SNEAKERS,ITZY (있지),CHECKMATE
2022,40,2022.09.25,2022.10.01,12,그라데이션,10cm,5.3
2022,42,2022.10.09,2022.10.15,15,Clink Clink (클링 클링),WSG워너비 (오아시소),WSG워너비 1집
2022,41,2022.10.02,2022.10.08,17,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS
2022,39,2022.09.18,2022.09.24,19,_WORLD,세븐틴,4th Album Repackage `SECTOR 17`
2022,38,2022.09.11,2022.09.17,22,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),봄여름가을겨울 (Still Life)
2022,37,2022.09.04,2022.09.10,24,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
